,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
589,1,Brasil,2,%,100.0,1,Brasil,201602,2º trimestre 2016,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
590,1,Brasil,2,%,-,1,Brasil,201602,2º trimestre 2016,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
591,1,Brasil,1572,Mil pessoas,11716,1,Brasil,201602,2º trimestre 2016,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
592,1,Brasil,2,%,1.0,1,Brasil,201602,2º trimestre 2016,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
593,1,Brasil,2,%,100.0,1,Brasil,201602,2º trimestre 2016,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
594,1,Brasil,2,%,-,1,Brasil,201602,2º trimestre 2016,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
595,1,Brasil,1572,Mil pessoas,60259,1,Brasil,201602,2º trimestre 2016,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
596,1,Brasil,2,%,0.3,1,Brasil,201602,2º trimestre 2016,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
597,1,Brasil,2,%,100.0,1,Brasil,201602,2º trimestre 2016,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
598,1,Brasil,2,%,-,1,Brasil,201602,2º trimestre 2016,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
599,1,Brasil,2,%,63.0,1,Brasil,201602,2º trimestre 2016,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
600,1,Brasil,2,%,0.2,1,Brasil,201602,2º trimestre 2016,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
601,1,Brasil,2,%,55.7,1,Brasil,201602,2º trimestre 2016,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
602,1,Brasil,2,%,0.2,1,Brasil,201602,2º trimestre 2016,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
603,1,Brasil,2,%,7.2,1,Brasil,201602,2º trimestre 2016,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
604,1,Brasil,2,%,1.0,1,Brasil,201602,2º trimestre 2016,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
605,1,Brasil,2,%,11.4,1,Brasil,201602,2º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
606,1,Brasil,2,%,1.0,1,Brasil,201602,2º trimestre 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
607,1,Brasil,2,%,38.6,1,Brasil,201602,2º trimestre 2016,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
608,1,Brasil,2,%,0.4,1,Brasil,201602,2º trimestre 2016,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
609,1,Brasil,1572,Mil pessoas,35024,1,Brasil,201602,2º trimestre 2016,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
610,1,Brasil,2,%,0.5,1,Brasil,201602,2º trimestre 2016,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
611,1,Brasil,2,%,100.0,1,Brasil,201602,2º trimestre 2016,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
612,1,Brasil,2,%,-,1,Brasil,201602,2º trimestre 2016,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
613,1,Brasil,1572,Mil pessoas,163128,1,Brasil,201603,3º trimestre 2016,1641,Pessoas de 14 anos ou mais de idade,6794,Total
614,1,Brasil,2,%,0.0,1,Brasil,201603,3º trimestre 2016,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
615,1,Brasil,2,%,100.0,1,Brasil,201603,3º trimestre 2016,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
616,1,Brasil,2,%,-,1,Brasil,201603,3º trimestre 2016,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
617,1,Brasil,1572,Mil pessoas,101978,1,Brasil,201603,3º trimestre 2016,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
618,1,Brasil,2,%,0.1,1,Brasil,201603,3º trimestre 2016,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
619,1,Brasil,2,%,100.0,1,Brasil,201603,3º trimestre 2016,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
620,1,Brasil,2,%,-,1,Brasil,201603,3º trimestre 2016,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
621,1,Brasil,1572,Mil pessoas,89821,1,Brasil,201603,3º trimestre 2016,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
622,1,Brasil,2,%,0.2,1,Brasil,201603,3º trimestre 2016,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
623,1,Brasil,2,%,100.0,1,Brasil,201603,3º trimestre 2016,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
624,1,Brasil,2,%,-,1,Brasil,201603,3º trimestre 2016,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
625,1,Brasil,1572,Mil pessoas,12156,1,Brasil,201603,3º trimestre 2016,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
626,1,Brasil,2,%,1.0,1,Brasil,201603,3º trimestre 2016,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
627,1,Brasil,2,%,100.0,1,Brasil,201603,3º trimestre 2016,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
628,1,Brasil,2,%,-,1,Brasil,201603,3º trimestre 2016,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
629,1,Brasil,1572,Mil pessoas,61151,1,Brasil,201603,3º trimestre 2016,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
630,1,Brasil,2,%,0.2,1,Brasil,201603,3º trimestre 2016,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
631,1,Brasil,2,%,100.0,1,Brasil,201603,3º trimestre 2016,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
632,1,Brasil,2,%,-,1,Brasil,201603,3º trimestre 2016,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
633,1,Brasil,2,%,62.5,1,Brasil,201603,3º trimestre 2016,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
634,1,Brasil,2,%,0.1,1,Brasil,201603,3º trimestre 2016,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
635,1,Brasil,2,%,55.1,1,Brasil,201603,3º trimestre 2016,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
636,1,Brasil,2,%,0.2,1,Brasil,201603,3º trimestre 2016,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
637,1,Brasil,2,%,7.5,1,Brasil,201603,3º trimestre 2016,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
638,1,Brasil,2,%,1.0,1,Brasil,201603,3º trimestre 2016,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
639,1,Brasil,2,%,11.9,1,Brasil,201603,3º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
640,1,Brasil,2,%,1.0,1,Brasil,201603,3º trimestre 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
641,1,Brasil,2,%,38.4,1,Brasil,201603,3º trimestre 2016,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
642,1,Brasil,2,%,0.5,1,Brasil,201603,3º trimestre 2016,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
643,1,Brasil,1572,Mil pessoas,34503,1,Brasil,201603,3º trimestre 2016,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
644,1,Brasil,2,%,0.5,1,Brasil,201603,3º trimestre 2016,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
645,1,Brasil,2,%,100.0,1,Brasil,201603,3º trimestre 2016,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
646,1,Brasil,2,%,-,1,Brasil,201603,3º trimestre 2016,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
647,1,Brasil,1572,Mil pessoas,163603,1,Brasil,201604,4º trimestre 2016,1641,Pessoas de 14 anos ou mais de idade,6794,Total
648,1,Brasil,2,%,0.0,1,Brasil,201604,4º trimestre 2016,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
649,1,Brasil,2,%,100.0,1,Brasil,201604,4º trimestre 2016,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
650,1,Brasil,2,%,-,1,Brasil,201604,4º trimestre 2016,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
651,1,Brasil,1572,Mil pessoas,102650,1,Brasil,201604,4º trimestre 2016,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
652,1,Brasil,2,%,0.2,1,Brasil,201604,4º trimestre 2016,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
653,1,Brasil,2,%,100.0,1,Brasil,201604,4º trimestre 2016,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
654,1,Brasil,2,%,-,1,Brasil,201604,4º trimestre 2016,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
655,1,Brasil,1572,Mil pessoas,90174,1,Brasil,201604,4º trimestre 2016,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
656,1,Brasil,2,%,0.2,1,Brasil,201604,4º trimestre 2016,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
657,1,Brasil,2,%,100.0,1,Brasil,201604,4º trimestre 2016,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
658,1,Brasil,2,%,-,1,Brasil,201604,4º trimestre 2016,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
659,1,Brasil,1572,Mil pessoas,12476,1,Brasil,201604,4º trimestre 2016,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
660,1,Brasil,2,%,1.0,1,Brasil,201604,4º trimestre 2016,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
661,1,Brasil,2,%,100.0,1,Brasil,201604,4º trimestre 2016,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
662,1,Brasil,2,%,-,1,Brasil,201604,4º trimestre 2016,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
663,1,Brasil,1572,Mil pessoas,60953,1,Brasil,201604,4º trimestre 2016,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
664,1,Brasil,2,%,0.3,1,Brasil,201604,4º trimestre 2016,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
665,1,Brasil,2,%,100.0,1,Brasil,201604,4º trimestre 2016,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
666,1,Brasil,2,%,-,1,Brasil,201604,4º trimestre 2016,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
667,1,Brasil,2,%,62.7,1,Brasil,201604,4º trimestre 2016,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
668,1,Brasil,2,%,0.2,1,Brasil,201604,4º trimestre 2016,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
669,1,Brasil,2,%,55.1,1,Brasil,201604,4º trimestre 2016,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
670,1,Brasil,2,%,0.2,1,Brasil,201604,4º trimestre 2016,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
671,1,Brasil,2,%,7.6,1,Brasil,201604,4º trimestre 2016,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
672,1,Brasil,2,%,1.0,1,Brasil,201604,4º trimestre 2016,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
673,1,Brasil,2,%,12.2,1,Brasil,201604,4º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
674,1,Brasil,2,%,0.9,1,Brasil,201604,4º trimestre 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
675,1,Brasil,2,%,39.0,1,Brasil,201604,4º trimestre 2016,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
676,1,Brasil,2,%,0.5,1,Brasil,201604,4º trimestre 2016,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
677,1,Brasil,1572,Mil pessoas,35202,1,Brasil,201604,4º trimestre 2016,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
